38.63696724	0.5
38.51848984	0.5
38.40037574	0.5
38.28262382	0.5
38.16523299	0.5
38.04820212	0.5
37.93153013	0.5
37.81521589	0.5
37.69925833	0.5
37.58365634	0.5
37.46840884	0.5
37.35351473	0.5
37.23897294	0.5
37.12478239	0.5
37.01094199	0.5
36.89745067	0.5
36.78430737	0.5
36.67151101	0.5
36.55906053	0.5
36.44695488	0.5
36.33519298	0.5
36.22377380	0.5
36.11269628	0.5
36.00195936	0.5
35.89156202	0.5
35.78150320	0.5
35.67178186	0.5
35.56239698	0.5
35.45334752	0.5
35.34463245	0.5
35.23625075	0.5
35.12820139	0.5
35.02048336	0.5
34.91309564	0.5
34.80603721	0.5
34.69930708	0.5
34.59290422	0.5
34.48682763	0.5
34.38107633	0.5
34.27564930	0.5
34.17054555	0.5
34.06576410	0.5
33.96130396	0.5
33.85716413	0.5
33.75334364	0.5
33.64984151	0.5
33.54665676	0.5
33.44378841	0.5
33.34123551	0.5
33.23899708	0.5
33.13707215	0.5
33.03545977	0.5
32.93415897	0.5
32.83316881	0.5
32.73248833	0.5
32.63211657	0.5
32.53205260	0.5
32.43229547	0.5
32.33284423	0.5
32.23369795	0.5
32.13485570	0.5
32.03631654	0.5
31.93807955	0.5
31.84014379	0.5
31.74250834	0.5
31.64517229	0.5
31.54813471	0.5
31.45139469	0.5
31.35495131	0.5
31.25880367	0.5
31.16295086	0.5
31.06739198	0.5
30.97212612	0.5
30.87715238	0.5
30.78246988	0.5
30.68807771	0.5
30.59397499	0.5
30.50016083	0.5
30.40663434	0.5
30.31339464	0.5
30.22044086	0.5
30.12777211	0.5
30.03538753	0.5
29.94328623	0.5
29.85146736	0.5
29.75993004	0.5
29.66867342	0.5
29.57769662	0.5
29.48699881	0.5
29.39657910	0.5
29.30643667	0.5
29.21657065	0.5
29.12698019	0.5
29.03766446	0.5
28.94862261	0.5
28.85985380	0.5
28.77135719	0.5
28.68313195	0.5
28.59517725	0.5
28.50749226	0.5
28.42007614	0.5
28.33292808	0.5
28.24604725	0.5
28.15943283	0.5
28.07308401	0.5
27.98699998	0.5
27.90117991	0.5
27.81562301	0.5
27.73032846	0.5
27.64529545	0.5
27.56052320	0.5
27.47601089	0.5
27.39175774	0.5
27.30776294	0.5
27.22402570	0.5
27.14054524	0.5
27.05732077	0.5
26.97435149	0.5
26.89163664	0.5
26.80917542	0.5
26.72696707	0.5
26.64501080	0.5
26.56330585	0.5
26.48185143	0.514427
26.40064679	0.584393
26.31969116	0.663875
26.23898378	0.754167
26.15852387	0.856739
26.07831069	0.973261
25.99834348	1.10563
25.91862148	0.809003
25.83914395	0.187744
25.75991012	0.100364
25.68091926	0.0799605
25.60217063	0.0818094
25.52366346	0.105777
25.44539704	0.224542
25.36737061	1.66638
25.28958344	0.611732
25.21203480	1.12495
25.13472396	1.12495
25.05765019	1.33505
24.98081276	1.00964
24.90421094	0.189735
24.82784402	0.0820442
24.75171128	0.0583212
24.67581198	0.0625299
24.60014543	0.0445718
24.52471090	0.0391867
24.44950769	0.0370847
24.37453508	0.0377073
24.29979237	0.041649
24.22527886	0.0500043
24.15099383	0.0714651
24.07693660	0.13389
24.00310645	0.301428
23.92950270	1.12495
23.85612465	1.12495
23.78297161	1.57577
23.71004288	0.310337
23.63733779	0.989557
23.56485564	0.195363
23.49259575	0.243467
23.42055745	0.103559
23.34874004	0.0507055
23.27714285	0.0551342
23.20576522	0.402177
23.13460645	0.0774338
23.06366589	0.0416258
22.99294287	0.0979887
22.92243671	0.189768
22.85214675	0.0615652
22.78207233	0.0392682
22.71221279	0.085246
22.64256747	0.71428
22.57313571	0.394627
22.50391686	0.256327
22.43491026	0.0602709
22.36611527	0.44098
22.29753123	0.0376549
22.22915750	0.0430336
22.16099343	0.0606124
22.09303839	0.640434
22.02529172	0.125934
21.95775279	0.219227
21.89042097	0.984773
21.82329561	0.932664
21.75637609	0.142866
21.68966177	0.241038
21.62315202	0.0434861
21.55684623	0.0419141
21.49074375	0.026559
21.42484398	0.0956055
21.35914628	0.329812
21.29365003	0.0921089
21.22835463	0.132709
21.16325945	0.917827
21.09836388	0.179926
21.03366731	0.043321
20.96916912	0.0457919
20.90486872	0.0205988
20.84076548	0.0239363
20.77685882	0.0448684
20.71314811	0.116241
20.64963278	0.335391
20.58631221	0.167802
20.52318580	0.0245305
20.46025297	0.0431655
20.39751312	0.079253
20.33496565	0.602769
20.27260998	0.035068
20.21044552	0.0193183
20.14847169	0.0130714
20.08668789	0.0155383
20.02509355	0.020048
19.96368808	0.229899
19.90247090	0.230072
19.84144145	0.42963
19.78059914	0.0858021
19.71994339	0.829591
19.65947364	0.0428513
19.59918932	0.0371532
19.53908986	0.0359185
19.47917468	0.018097
19.41944323	0.0472698
19.35989495	0.173144
19.30052926	0.206458
19.24134561	0.127438
19.18234345	0.0318848
19.12352221	0.0202842
19.06488135	0.0575663
19.00642030	0.299845
18.94813851	0.0351707
18.89003545	0.0148197
18.83211055	0.0113856
18.77436328	0.0141687
18.71679308	0.0206824
18.65939942	0.0543288
18.60218175	0.0323575
18.54513954	0.01302
18.48827224	0.0401016
18.43157932	0.0191439
18.37506024	0.05202
18.31871448	0.125168
18.26254150	0.0406291
18.20654076	0.0357684
18.15071175	0.0395528
18.09505394	0.0146354
18.03956679	0.0592316
17.98424979	0.0264529
17.92910242	0.0185205
17.87412416	0.01352
17.81931448	0.018096
17.76467287	0.0346736
17.71019881	0.025569
17.65589179	0.0513536
17.60175131	0.451459
17.54777684	0.236297
17.49396788	0.0242929
17.44032392	0.0196867
17.38684446	0.0646807
17.33352898	0.0417527
17.28037700	0.0302711
17.22738800	0.931577
17.17456149	0.117166
17.12189697	0.695975
17.06939394	0.0793361
17.01705190	0.0456232
16.96487037	0.348581
16.91284885	0.155142
16.86098685	0.0761894
16.80928388	0.111352
16.75773945	0.201863
16.70635309	0.196285
16.65512429	0.510126
16.60405258	0.232812
16.55313748	0.0995852
16.50237851	0.116707
16.45177519	0.227614
16.40132703	0.308558
16.35103358	0.710666
16.30089434	0.237536
16.25090886	0.323612
16.20107665	1.02847
16.15139724	0.449269
16.10187018	0.367276
16.05249498	1.12498
16.00327119	0.798509
15.95419835	0.391348
15.90527598	0.604821
15.85650362	0.849794
15.80788083	1.5335
15.75940713	1.0247
15.71108207	1.38415
15.66290520	1.17759
15.61487606	1.92601
15.56699420	1.1274
15.51925916	1.12495
15.47167050	1.12495
15.42422777	1.12495
15.37693051	1.12495
15.32977829	1.12495
15.28277066	1.12495
15.23590718	1.12495
15.18918739	1.12495
15.14261087	1.12495
15.09617718	1.12495
15.04988587	1.12495
15.00373650	1.12495
14.95772866	1.12495
14.91186189	1.12495
14.86613577	1.12495
14.82054986	1.12495
14.77510374	1.12495
14.72979698	1.12495
14.68462914	1.12495
14.63959981	1.12495
14.59470856	1.12495
14.54995497	1.12495
14.50533861	1.12495
14.46085906	1.12495
14.41651590	1.12495
14.37230873	1.12498
14.32823710	1.12496
14.28430062	1.12497
14.24049887	1.12497
14.19683144	0.869318
14.15329790	0.49904
14.10989786	0.383719
14.06663090	0.287806
14.02349662	0.595391
13.98049460	0.25231
13.93762445	0.338257
13.89488576	0.755037
13.85227812	0.865994
13.80980113	0.953516
13.76745440	0.128435
13.72523751	0.252432
13.68315009	0.302312
13.64119172	0.459636
13.59936201	0.488126
13.55766058	0.0998302
13.51608701	0.0735547
13.47464093	0.0660768
13.43332194	0.0881123
13.39212965	0.355428
13.35106368	0.949357
13.31012363	0.0754466
13.26930912	0.0414033
13.22861976	0.0244713
13.18805518	0.017447
13.14761498	0.0140311
13.10729879	0.0115169
13.06710623	0.0106854
13.02703692	0.0106595
12.98709047	0.0103958
12.94726652	0.0132846
12.90756468	0.024569
12.86798459	0.0119238
12.82852587	0.0117734
12.78918814	0.0187278
12.74997104	0.0251779
12.71087420	0.0116782
12.67189724	0.0084159
12.63303981	0.00882289
12.59430152	0.0124617
12.55568203	0.0180299
12.51718096	0.00811429
12.47879795	0.0063356
12.44053264	0.00564994
12.40238467	0.00523201
12.36435367	0.00518863
12.32643929	0.00512919
12.28864118	0.00612842
12.25095897	0.00696452
12.21339231	0.00439574
12.17594085	0.00410877
12.13860422	0.0043038
12.10138209	0.00449498
12.06427410	0.00384264
12.02727989	0.00363327
11.99039913	0.00356646
11.95363146	0.0036848
11.91697653	0.00443705
11.88043400	0.00372633
11.84400353	0.00315565
11.80768477	0.00307238
11.77147738	0.00311417
11.73538101	0.00317359
11.69939533	0.00313081
11.66352000	0.00280785
11.62775468	0.00271327
11.59209903	0.00279623
11.55655272	0.00301685
11.52111540	0.00263645
11.48578676	0.00249187
11.45056644	0.00244837
11.41545412	0.00237641
11.38044948	0.00235758
11.34555217	0.00236068
11.31076187	0.00237946
11.27607826	0.00233203
11.24150100	0.00223515
11.20702977	0.0020995
11.17266424	0.00205803
11.13840409	0.00203542
11.10424900	0.00201979
11.07019864	0.00194963
11.03625270	0.00208389
11.00241084	0.0022579
10.96867276	0.00191983
10.93503814	0.00179924
10.90150665	0.00177767
10.86807799	0.00179815
10.83475183	0.00198186
10.80152787	0.00214779
10.76840578	0.00177329
10.73538526	0.00172165
10.70246599	0.00179685
10.66964767	0.00175568
10.63692999	0.00173338
10.60431263	0.0017234
10.57179529	0.00172307
10.53937766	0.00168473
10.50705944	0.00161596
10.47484032	0.00213597
10.44271999	0.00223296
10.41069817	0.00170777
10.37877453	0.00159111
10.34694879	0.00175832
10.31522063	0.00271065
10.28358977	0.00244345
10.25205590	0.00206686
10.22061873	0.00460804
10.18927796	0.00544362
10.15803329	0.00372013
10.12688443	0.00445345
10.09583109	0.0097149
10.06487297	0.0680984
10.03400978	0.0958005
10.00324124	0.0670441
9.97256704	0.0330181
9.94198690	0.0421228
9.91150053	0.175675
9.88110765	0.10136
9.85080796	0.0439814
9.82060119	0.0588303
9.79048704	0.103367
9.76046523	0.240619
9.73053549	0.127628
9.70069752	0.0625888
9.67095105	0.120252
9.64129579	0.192905
9.61173147	0.250855
9.58225781	0.171509
9.55287452	0.10185
9.52358134	0.128369
9.49437798	0.198517
9.46526417	0.44581
9.43623964	0.162047
9.40730411	0.0204871
9.37845731	0.0378963
9.34969896	0.0732803
9.32102880	0.0408234
9.29244656	0.0255907
9.26395196	0.0189488
9.23554473	0.0155182
9.20722462	0.013395
9.17899134	0.010703
9.15084465	0.00781834
9.12278426	0.0030254
9.09480991	0.00242776
9.06692135	0.00884423
9.03911831	0.0169189
9.01140052	0.0182008
8.98376773	0.00816843
8.95621967	0.00261814
8.92875608	0.00235137
8.90137671	0.00235735
8.87408130	0.0023937
8.84686958	0.00339635
8.81974131	0.0138802
8.79269623	0.0220513
8.76573408	0.00813186
8.73885460	0.00462239
8.71205755	0.00383469
8.68534267	0.00716019
8.65870971	0.0201315
8.63215842	0.0142464
8.60568854	0.00690693
8.57929983	0.0071746
8.55299204	0.0081566
8.52676493	0.00883994
8.50061823	0.0094183
8.47455171	0.00827102
8.44856513	0.00689294
8.42265823	0.00432589
8.39683077	0.00307182
8.37108251	0.00338543
8.34541320	0.0032206
8.31982261	0.00206855
8.29431049	0.00233253
8.26887660	0.00904121
8.24352070	0.0176844
8.21824256	0.00933467
8.19304192	0.00600841
8.16791856	0.00550451
8.14287225	0.00498426
8.11790273	0.00442224
8.09300978	0.00824262
8.06819317	0.058467
8.04345265	0.171896
8.01878800	0.0901489
7.99419898	0.0479974
7.96968536	0.0264468
7.94524690	0.0240552
7.92088339	0.0912197
7.89659459	0.261099
7.87238027	0.245647
7.84824019	0.214622
7.82417415	0.115008
7.80018189	0.063268
7.77626321	0.0592094
7.75241788	0.0554111
7.72864566	0.0996324
7.70494634	0.185564
7.68131969	0.19529
7.65776549	0.1839
7.63428352	0.124582
7.61087356	0.074104
7.58753538	0.0542305
7.56426876	0.0461906
7.54107349	0.0438617
7.51794934	0.048292
7.49489611	0.0584023
7.47191356	0.0926707
7.44900149	0.13947
7.42615968	0.108517
7.40338791	0.0844342
7.38068597	0.124143
7.35805364	0.198786
7.33549072	0.215279
7.31299698	0.192291
7.29057221	0.168308
7.26821621	0.143608
7.24592876	0.134597
7.22370966	0.183291
7.20155869	0.249603
7.17947564	0.514104
7.15746031	1.08544
7.13551249	0.732442
7.11363196	0.281147
7.09181854	0.208887
7.07007200	0.455861
7.04839215	0.937038
7.02677877	0.95751
7.00523168	0.978429
6.98375065	0.983889
6.96233550	0.984302
6.94098601	0.984714
6.91970199	0.985127
6.89848324	0.98554
6.87732955	0.985953
6.85624072	0.986366
6.83521657	0.986779
6.81425688	0.987193
6.79336147	0.987607
6.77253013	0.988021
6.75176266	0.988435
6.73105888	0.988849
6.71041859	0.989264
6.68984159	0.989678
6.66932768	0.990093
6.64887668	0.990508
6.62848839	0.990923
6.60816262	0.991338
6.58789918	0.991754
6.56769788	0.99217
